3.47E+01	5.78E+01	5.25E+01	5.81E+01	5.90E+01	5.79E+01	6.01E+01	5.52E+01	5.82E+01	5.83E+01	6.39E+01	7.01E+01	6.61E+01	7.09E+01	6.61E+01	5.13E+01
6.23E+01	5.32E+01	5.24E+01	5.79E+01	5.70E+01	5.82E+01	5.43E+01	5.60E+01	5.90E+01	5.72E+01	6.04E+01	6.50E+01	6.67E+01	6.93E+01	6.52E+01	5.83E+01
6.67E+01	4.16E+01	5.77E+01	5.50E+01	5.76E+01	5.89E+01	5.74E+01	6.03E+01	5.92E+01	5.85E+01	5.93E+01	6.00E+01	6.97E+01	6.79E+01	6.32E+01	6.00E+01
3.73E+01	4.10E+01	5.64E+01	5.48E+01	5.42E+01	5.91E+01	5.96E+01	6.16E+01	6.08E+01	6.12E+01	6.12E+01	5.79E+01	6.37E+01	6.39E+01	6.25E+01	5.71E+01
6.59E+01	6.28E+01	5.36E+01	5.30E+01	5.49E+01	5.42E+01	6.22E+01	5.99E+01	6.19E+01	6.06E+01	5.65E+01	5.87E+01	5.86E+01	5.99E+01	5.95E+01	6.21E+01
6.80E+01	7.14E+01	5.81E+01	5.43E+01	5.24E+01	5.43E+01	5.94E+01	6.25E+01	5.96E+01	6.42E+01	6.10E+01	5.71E+01	5.95E+01	5.96E+01	5.68E+01	5.99E+01
7.67E+01	7.26E+01	5.81E+01	5.64E+01	5.15E+01	5.55E+01	5.89E+01	5.77E+01	5.58E+01	5.87E+01	5.60E+01	5.56E+01	5.61E+01	5.52E+01	5.40E+01	6.04E+01
7.91E+01	6.50E+01	5.87E+01	5.19E+01	5.36E+01	5.48E+01	5.20E+01	5.47E+01	5.72E+01	5.19E+01	5.60E+01	5.70E+01	4.85E+01	5.13E+01	5.17E+01	5.30E+01
3.21E+01	5.19E+01	5.51E+01	4.95E+01	5.33E+01	5.03E+01	4.79E+01	5.09E+01	5.63E+01	4.90E+01	5.14E+01	5.32E+01	5.10E+01	4.77E+01	5.59E+01	4.74E+01
4.58E+01	4.43E+01	4.70E+01	4.97E+01	4.52E+01	4.33E+01	4.48E+01	4.85E+01	4.64E+01	4.93E+01	4.81E+01	4.64E+01	4.67E+01	4.88E+01	5.62E+01	5.72E+01
5.19E+01	3.72E+01	4.15E+01	4.45E+01	4.40E+01	4.24E+01	4.30E+01	4.27E+01	4.82E+01	4.93E+01	4.38E+01	4.34E+01	4.59E+01	4.52E+01	4.69E+01	5.81E+01
2.51E+01	3.65E+01	3.81E+01	3.93E+01	3.93E+01	4.11E+01	4.09E+01	4.24E+01	4.01E+01	4.44E+01	4.50E+01	4.16E+01	4.20E+01	4.64E+01	4.63E+01	5.63E+01
1.84E+01	3.04E+01	3.48E+01	3.57E+01	3.62E+01	3.70E+01	3.96E+01	3.71E+01	3.64E+01	3.92E+01	4.14E+01	3.83E+01	3.73E+01	4.19E+01	4.54E+01	4.67E+01
3.79E+01	2.85E+01	3.14E+01	3.27E+01	3.06E+01	3.18E+01	3.26E+01	3.18E+01	3.33E+01	3.21E+01	3.32E+01	3.64E+01	3.64E+01	3.49E+01	3.74E+01	4.01E+01
3.24E+01	2.88E+01	2.63E+01	2.78E+01	3.22E+01	2.90E+01	2.58E+01	2.67E+01	2.90E+01	2.87E+01	2.95E+01	2.99E+01	3.17E+01	3.03E+01	2.94E+01	2.96E+01
1.36E+01	2.13E+01	2.06E+01	2.30E+01	2.37E+01	2.50E+01	2.34E+01	2.26E+01	2.04E+01	2.07E+01	2.10E+01	2.36E+01	2.26E+01	2.24E+01	2.16E+01	1.76E+01
1.28E+01	1.02E+01	1.26E+01	1.18E+01	1.29E+01	1.38E+01	1.46E+01	1.39E+01	1.29E+01	1.08E+01	1.09E+01	1.12E+01	1.30E+01	1.28E+01	9.54E+00	5.68E+00
